,RunId,iteration,Step,height,width,density,minority_pc,preference,Number of Happy Agents,Average Utility of Majority Agents,Average Utility of Minority Agents
3665,624,20,80,70,60,0.7,0.4,1.0,384,0.04441622920096528,0.037205293076134745
3666,624,20,100,70,60,0.7,0.4,1.0,384,0.047949864877458226,0.029728124126362936
3667,625,20,0,70,60,0.7,0.5,0.0,0,0.0,0.0
3668,625,20,20,70,60,0.7,0.5,0.0,355,0.1787358276643988,0.1293027210884354
3669,625,20,40,70,60,0.7,0.5,0.0,638,0.289920634920634,0.217284580498866
3670,625,20,60,70,60,0.7,0.5,0.0,1008,0.40905895691610034,0.3707596371882074
3671,625,20,80,70,60,0.7,0.5,0.0,1440,0.5622222222222246,0.5163775510204104
3672,625,20,100,70,60,0.7,0.5,0.0,1650,0.6431065759637246,0.598441043083905
3673,626,20,0,70,60,0.7,0.5,0.25,0,0.0,0.0
3674,626,20,20,70,60,0.7,0.5,0.25,39,0.061479203553567514,0.05902616640263396
3675,626,20,40,70,60,0.7,0.5,0.25,179,0.11935181949492124,0.0735652160407542
3676,626,20,60,70,60,0.7,0.5,0.25,305,0.17292647081663698,0.10278408737924391
3677,626,20,80,70,60,0.7,0.5,0.25,384,0.2001156695554933,0.1126621858789175
3678,626,20,100,70,60,0.7,0.5,0.25,373,0.20105832401453708,0.11042839281831447
3679,627,20,0,70,60,0.7,0.5,0.5,0,0.0,0.0
3680,627,20,20,70,60,0.7,0.5,0.5,355,0.0662675892274717,0.15238355387817243
3681,627,20,40,70,60,0.7,0.5,0.5,425,0.07846123380859187,0.1666924098406482
3682,627,20,60,70,60,0.7,0.5,0.5,391,0.06718339390550754,0.17403243717578343
3683,627,20,80,70,60,0.7,0.5,0.5,412,0.06652137110551984,0.18161285061969987
3684,627,20,100,70,60,0.7,0.5,0.5,382,0.06281272326282122,0.1708708803155967
3685,628,20,0,70,60,0.7,0.5,0.75,0,0.0,0.0
3686,628,20,20,70,60,0.7,0.5,0.75,364,0.03986140232348646,0.09408167148137789
3687,628,20,40,70,60,0.7,0.5,0.75,365,0.03996668530425871,0.0966793246979157
3688,628,20,60,70,60,0.7,0.5,0.75,382,0.04062663078930209,0.10511984359954044
3689,628,20,80,70,60,0.7,0.5,0.75,374,0.03211678392818314,0.104941233342652
3690,628,20,100,70,60,0.7,0.5,0.75,372,0.037659720280806365,0.0903165866803342
3691,629,20,0,70,60,0.7,0.5,1.0,0,0.0,0.0
3692,629,20,20,70,60,0.7,0.5,1.0,377,0.049813934706302784,0.03877085080607598
3693,629,20,40,70,60,0.7,0.5,1.0,383,0.04857670922250207,0.03684589817662235
3694,629,20,60,70,60,0.7,0.5,1.0,388,0.04394682073742753,0.043629049793433614
3695,629,20,80,70,60,0.7,0.5,1.0,389,0.05010809803373432,0.04050942751529847
3696,629,20,100,70,60,0.7,0.5,1.0,392,0.0438054856645857,0.04414127294753537
3697,630,21,0,70,60,0.7,0.0,0.0,0,0.0,0.0
3698,630,21,16,70,60,0.7,0.0,0.0,2972,0.9446598639455777,0.0
3699,631,21,0,70,60,0.7,0.0,0.25,0,0.0,0.0
3700,631,21,20,70,60,0.7,0.0,0.25,2546,0.8028747514987721,0.0
3701,631,21,40,70,60,0.7,0.0,0.25,2512,0.8007681600037265,0.0
3702,631,21,60,70,60,0.7,0.0,0.25,2488,0.7972281823688366,0.0
3703,631,21,80,70,60,0.7,0.0,0.25,2503,0.7997686026465372,0.0
3704,631,21,100,70,60,0.7,0.0,0.25,2483,0.7976828231292491,0.0
3705,632,21,0,70,60,0.7,0.0,0.5,0,0.0,0.0
3706,632,21,20,70,60,0.7,0.0,0.5,1152,0.48087821886745497,0.0
3707,632,21,40,70,60,0.7,0.0,0.5,1155,0.48203173050041986,0.0
3708,632,21,60,70,60,0.7,0.0,0.5,1138,0.4809785124095308,0.0
3709,632,21,80,70,60,0.7,0.0,0.5,1129,0.4785650218991707,0.0
3710,632,21,100,70,60,0.7,0.0,0.5,1126,0.477487769080236,0.0
3711,633,21,0,70,60,0.7,0.0,0.75,0,0.0,0.0
3712,633,21,20,70,60,0.7,0.0,0.75,592,0.24612075994781485,0.0
3713,633,21,40,70,60,0.7,0.0,0.75,594,0.2457575598732644,0.0
3714,633,21,60,70,60,0.7,0.0,0.75,583,0.24488864038766187,0.0
3715,633,21,80,70,60,0.7,0.0,0.75,593,0.24376590019569455,0.0
3716,633,21,100,70,60,0.7,0.0,0.75,585,0.24511130136986353,0.0
3717,634,21,0,70,60,0.7,0.0,1.0,0,0.0,0.0
3718,634,21,20,70,60,0.7,0.0,1.0,377,0.040510204081633264,0.0
3719,634,21,40,70,60,0.7,0.0,1.0,377,0.03761252446184004,0.0
3720,634,21,60,70,60,0.7,0.0,1.0,382,0.04680287640170266,0.0
3721,634,21,80,70,60,0.7,0.0,1.0,388,0.04388034665921241,0.0
3722,634,21,100,70,60,0.7,0.0,1.0,392,0.03804709098251233,0.0
3723,635,21,0,70,60,0.7,0.1,0.0,0,0.0,0.0
3724,635,21,20,70,60,0.7,0.1,0.0,2436,0.9994708994708984,-0.04263038548752834
3725,635,21,40,70,60,0.7,0.1,0.0,2449,1.0308799445704102,-0.0054705215419501236
3726,635,21,60,70,60,0.7,0.1,0.0,2445,1.03549067775257,0.00048185941043083446
3727,635,21,80,70,60,0.7,0.1,0.0,2448,1.0398431594860031,-0.02573696145124718
3728,635,21,100,70,60,0.7,0.1,0.0,2437,1.039326656588546,0.004875283446712018
3729,636,21,0,70,60,0.7,0.1,0.25,0,0.0,0.0
3730,636,21,20,70,60,0.7,0.1,0.25,1905,0.7088093253536809,-0.17794784580498857
3731,636,21,40,70,60,0.7,0.1,0.25,1915,0.7091649388065702,-0.17278251483241705
3732,636,21,60,70,60,0.7,0.1,0.25,1886,0.7052582385059538,-0.17393154179480003
3733,636,21,80,70,60,0.7,0.1,0.25,1907,0.7081357295581829,-0.1713571273258161
3734,636,21,100,70,60,0.7,0.1,0.25,1844,0.6959262732236462,-0.18454225297424912
3735,637,21,0,70,60,0.7,0.1,0.5,0,0.0,0.0
3736,637,21,20,70,60,0.7,0.1,0.5,979,0.43202902546102046,-0.2724924673065573
3737,637,21,40,70,60,0.7,0.1,0.5,965,0.4310370698253933,-0.27190984841425175
3738,637,21,60,70,60,0.7,0.1,0.5,948,0.43160450253160526,-0.264674191594446
3739,637,21,80,70,60,0.7,0.1,0.5,943,0.42839240846008575,-0.26553695679184913
3740,637,21,100,70,60,0.7,0.1,0.5,947,0.43085757514573503,-0.26996008449041714
3741,638,21,0,70,60,0.7,0.1,0.75,0,0.0,0.0
3742,638,21,20,70,60,0.7,0.1,0.75,550,0.22455314000283044,-0.16109266766067148
3743,638,21,40,70,60,0.7,0.1,0.75,553,0.22486159862219898,-0.16426969760506957
3744,638,21,60,70,60,0.7,0.1,0.75,545,0.22377833172842965,-0.1706663715714595
3745,638,21,80,70,60,0.7,0.1,0.75,547,0.2245726296606918,-0.16246466623178943
3746,638,21,100,70,60,0.7,0.1,0.75,558,0.2302961176860393,-0.1654884213959557
3747,639,21,0,70,60,0.7,0.1,1.0,0,0.0,0.0
3748,639,21,20,70,60,0.7,0.1,1.0,377,0.03976623627634769,0.03811853508526697
3749,639,21,40,70,60,0.7,0.1,1.0,384,0.045300738255729056,0.04985555866182088
3750,639,21,60,70,60,0.7,0.1,1.0,390,0.04386046656105429,0.05451495666759851
3751,639,21,80,70,60,0.7,0.1,1.0,393,0.04262106669151731,0.06041530767558167
3752,639,21,100,70,60,0.7,0.1,1.0,395,0.042128378494980655,0.04710962010374922
3753,640,21,0,70,60,0.7,0.2,0.0,0,0.0,0.0
3754,640,21,20,70,60,0.7,0.2,0.0,1909,0.8708120748299459,-0.014852607709750568
3755,640,21,40,70,60,0.7,0.2,0.0,1897,0.8814200680272273,-0.003217120181405899
3756,640,21,60,70,60,0.7,0.2,0.0,1898,0.9076459750567021,0.044104308390022655
3757,640,21,80,70,60,0.7,0.2,0.0,1958,0.9371846655328911,0.09047619047619049
3758,640,21,100,70,60,0.7,0.2,0.0,2019,0.9487953514739345,0.12144274376417236
3759,641,21,0,70,60,0.7,0.2,0.25,0,0.0,0.0
3760,641,21,20,70,60,0.7,0.2,0.25,1222,0.5599304269367573,-0.1435772625260152
3761,641,21,40,70,60,0.7,0.2,0.25,1299,0.5787382083255662,-0.11270530472462967
3762,641,21,60,70,60,0.7,0.2,0.25,1271,0.569555372091758,-0.13061709843754865
3763,641,21,80,70,60,0.7,0.2,0.25,1302,0.579491150055914,-0.11965241861584816
3764,641,21,100,70,60,0.7,0.2,0.25,1315,0.5791412219853695,-0.12265807007734598
3765,642,21,0,70,60,0.7,0.2,0.5,0,0.0,0.0
3766,642,21,20,70,60,0.7,0.2,0.5,804,0.39555401212996655,-0.18093092830739604
3767,642,21,40,70,60,0.7,0.2,0.5,827,0.39647385495294024,-0.17382515220700162
3768,642,21,60,70,60,0.7,0.2,0.5,818,0.3953969515888547,-0.17618552558009515
3769,642,21,80,70,60,0.7,0.2,0.5,810,0.39390031412108145,-0.1810533345758395
3770,642,21,100,70,60,0.7,0.2,0.5,836,0.39875154827912895,-0.1742273164973751
3771,643,21,0,70,60,0.7,0.2,0.75,0,0.0,0.0
3772,643,21,20,70,60,0.7,0.2,0.75,493,0.20499079768893855,-0.12643994812536904
3773,643,21,40,70,60,0.7,0.2,0.75,512,0.20774726842791927,-0.13038116787811008
3774,643,21,60,70,60,0.7,0.2,0.75,507,0.20899967578355538,-0.13100339165346497
3775,643,21,80,70,60,0.7,0.2,0.75,513,0.2070555298317959,-0.1251970537073279
3776,643,21,100,70,60,0.7,0.2,0.75,507,0.21053191396421567,-0.13606209036125871
3777,644,21,0,70,60,0.7,0.2,1.0,0,0.0,0.0
3778,644,21,20,70,60,0.7,0.2,1.0,378,0.037460589258534883,0.05756919206038585
3779,644,21,40,70,60,0.7,0.2,1.0,388,0.03886287391669045,0.06014506259124658
3780,644,21,60,70,60,0.7,0.2,1.0,390,0.04385716615413347,0.05297813189202624
3781,644,21,80,70,60,0.7,0.2,1.0,393,0.03541433696766432,0.05253704221414597
3782,644,21,100,70,60,0.7,0.2,1.0,395,0.040581026931320915,0.05443574690150039
3783,645,21,0,70,60,0.7,0.30000000000000004,0.0,0,0.0,0.0
3784,645,21,20,70,60,0.7,0.30000000000000004,0.0,1341,0.6796606737933348,0.016950113378684795
3785,645,21,40,70,60,0.7,0.30000000000000004,0.0,1521,0.7437155814706949,0.14155328798185948
3786,645,21,60,70,60,0.7,0.30000000000000004,0.0,1827,0.8236920958859868,0.3579837490551766
3787,645,21,80,70,60,0.7,0.30000000000000004,0.0,2011,0.8638443472627317,0.4780895691609963
3788,645,21,100,70,60,0.7,0.30000000000000004,0.0,2214,0.9146987366375314,0.6062736205593329
3789,646,21,0,70,60,0.7,0.30000000000000004,0.25,0,0.0,0.0
3790,646,21,20,70,60,0.7,0.30000000000000004,0.25,888,0.465733525145217,-0.06013694100166705
3791,646,21,40,70,60,0.7,0.30000000000000004,0.25,877,0.4645245639025342,-0.05350160231520316
3792,646,21,60,70,60,0.7,0.30000000000000004,0.25,920,0.47577142158233127,-0.05336211158740516
3793,646,21,80,70,60,0.7,0.30000000000000004,0.25,926,0.4752558370053835,-0.06019466576584977
3794,646,21,100,70,60,0.7,0.30000000000000004,0.25,932,0.48047738583365446,-0.05333250499591008
3795,647,21,0,70,60,0.7,0.30000000000000004,0.5,0,0.0,0.0
3796,647,21,20,70,60,0.7,0.30000000000000004,0.5,608,0.30742086789053524,-0.10553439412294609
3797,647,21,40,70,60,0.7,0.30000000000000004,0.5,645,0.31778916556838027,-0.09928432940908491
3798,647,21,60,70,60,0.7,0.30000000000000004,0.5,653,0.321689248106288,-0.09853507232421123
3799,647,21,80,70,60,0.7,0.30000000000000004,0.5,652,0.3184852186145165,-0.0995782597666158
3800,647,21,100,70,60,0.7,0.30000000000000004,0.5,610,0.30767056170152257,-0.1097537378726223
3801,648,21,0,70,60,0.7,0.30000000000000004,0.75,0,0.0,0.0
3802,648,21,20,70,60,0.7,0.30000000000000004,0.75,481,0.18762042325083994,-0.0819962802472587
3803,648,21,40,70,60,0.7,0.30000000000000004,0.75,459,0.18268259847970497,-0.08350880496795364
3804,648,21,60,70,60,0.7,0.30000000000000004,0.75,463,0.18476242339727825,-0.08081797026268647
3805,648,21,80,70,60,0.7,0.30000000000000004,0.75,457,0.18083994524097952,-0.07777884555648742
3806,648,21,100,70,60,0.7,0.30000000000000004,0.75,456,0.17810995402727275,-0.07486643059050109
3807,649,21,0,70,60,0.7,0.30000000000000004,1.0,0,0.0,0.0
3808,649,21,20,70,60,0.7,0.30000000000000004,1.0,378,0.044970956419097784,0.03573602957164609
3809,649,21,40,70,60,0.7,0.30000000000000004,1.0,384,0.045269157891467585,0.05228206960105213
3810,649,21,60,70,60,0.7,0.30000000000000004,1.0,390,0.04251323490909791,0.0521987181478377
3811,649,21,80,70,60,0.7,0.30000000000000004,1.0,391,0.04589285159595523,0.0468942523737045
3812,649,21,100,70,60,0.7,0.30000000000000004,1.0,392,0.04922188053303559,0.038318889199515475
3813,650,21,0,70,60,0.7,0.4,0.0,0,0.0,0.0
3814,650,21,20,70,60,0.7,0.4,0.0,602,0.3801303854875294,0.03720946712018141
3815,650,21,40,70,60,0.7,0.4,0.0,1100,0.538600718065007,0.2142715419501136
3816,650,21,60,70,60,0.7,0.4,0.0,1592,0.6783446712018227,0.4504464285714266
3817,650,21,80,70,60,0.7,0.4,0.0,1958,0.805744520030249,0.6218750000000015
3818,650,21,100,70,60,0.7,0.4,0.0,2110,0.8555839002267726,0.7053784013605483
3819,651,21,0,70,60,0.7,0.4,0.25,0,0.0,0.0
3820,651,21,20,70,60,0.7,0.4,0.25,510,0.31041346333053776,0.009137419237101237
3821,651,21,40,70,60,0.7,0.4,0.25,541,0.3246555119384128,0.012393027987450683
3822,651,21,60,70,60,0.7,0.4,0.25,570,0.3268130558920681,0.02496939843288912
3823,651,21,80,70,60,0.7,0.4,0.25,590,0.3427011015593453,0.03353497363557293
3824,651,21,100,70,60,0.7,0.4,0.25,610,0.3498459486534337,0.03660830770664436
3825,652,21,0,70,60,0.7,0.4,0.5,0,0.0,0.0
3826,652,21,20,70,60,0.7,0.4,0.5,501,0.2625477911864897,-0.032549583760444804
3827,652,21,40,70,60,0.7,0.4,0.5,499,0.261103345447768,-0.025441526496443313
3828,652,21,60,70,60,0.7,0.4,0.5,498,0.2614233554913594,-0.028191444956978222
3829,652,21,80,70,60,0.7,0.4,0.5,523,0.2741221241160084,-0.023383480104370555
3830,652,21,100,70,60,0.7,0.4,0.5,506,0.26544677802627903,-0.028951072438107663
3831,653,21,0,70,60,0.7,0.4,0.75,0,0.0,0.0
3832,653,21,20,70,60,0.7,0.4,0.75,416,0.15336711073318174,-0.027824978450284248
3833,653,21,40,70,60,0.7,0.4,0.75,404,0.15187718732850805,-0.026335645559593723
3834,653,21,60,70,60,0.7,0.4,0.75,420,0.1561037628521733,-0.029064669532196434
3835,653,21,80,70,60,0.7,0.4,0.75,417,0.15294871944211497,-0.02914664581586054
3836,653,21,100,70,60,0.7,0.4,0.75,402,0.15060897361227626,-0.026850703180815692
3837,654,21,0,70,60,0.7,0.4,1.0,0,0.0,0.0
3838,654,21,20,70,60,0.7,0.4,1.0,377,0.05338194638586083,0.0314707389805238
3839,654,21,40,70,60,0.7,0.4,1.0,380,0.044983381480446456,0.03575583201317074
3840,654,21,60,70,60,0.7,0.4,1.0,381,0.04450889945019142,0.034893455098934635
3841,654,21,80,70,60,0.7,0.4,1.0,386,0.04984598101036492,0.03136512595905951
3842,654,21,100,70,60,0.7,0.4,1.0,389,0.05006911440375271,0.03627419004131346
3843,655,21,0,70,60,0.7,0.5,0.0,0,0.0,0.0
3844,655,21,20,70,60,0.7,0.5,0.0,144,0.10294217687074833,0.08649659863945589
3845,655,21,40,70,60,0.7,0.5,0.0,405,0.17441043083900187,0.16341269841269856
3846,655,21,60,70,60,0.7,0.5,0.0,672,0.27159297052154113,0.25268707482993163
3847,655,21,80,70,60,0.7,0.5,0.0,1071,0.4300963718820861,0.39145124716553237
3848,655,21,100,70,60,0.7,0.5,0.0,1478,0.5641780045351513,0.5468934240362843
3849,656,21,0,70,60,0.7,0.5,0.25,0,0.0,0.0
3850,656,21,20,70,60,0.7,0.5,0.25,166,0.12205687183549205,0.06858567856366284
3851,656,21,40,70,60,0.7,0.5,0.25,306,0.19081729723852991,0.08060426567887423
3852,656,21,60,70,60,0.7,0.5,0.25,317,0.19787088808125955,0.0883848196812971
3853,656,21,80,70,60,0.7,0.5,0.25,363,0.21409922188053282,0.09173308250240743
3854,656,21,100,70,60,0.7,0.5,0.25,368,0.21249369039853358,0.09698698086540558
3855,657,21,0,70,60,0.7,0.5,0.5,0,0.0,0.0
3856,657,21,20,70,60,0.7,0.5,0.5,312,0.1179758798496567,0.07293798341254298
3857,657,21,40,70,60,0.7,0.5,0.5,387,0.14921256173702344,0.07286250116484955
3858,657,21,60,70,60,0.7,0.5,0.5,431,0.15769934457801382,0.09666150250054348
3859,657,21,80,70,60,0.7,0.5,0.5,424,0.14451429658621442,0.09334696207250032
3860,657,21,100,70,60,0.7,0.5,0.5,420,0.14658046780355966,0.09707416985058859
3861,658,21,0,70,60,0.7,0.5,0.75,0,0.0,0.0
3862,658,21,20,70,60,0.7,0.5,0.75,366,0.03916897695151117,0.0978814687975646
3863,658,21,40,70,60,0.7,0.5,0.75,382,0.03994307768769604,0.09731698272916467
3864,658,21,60,70,60,0.7,0.5,0.75,372,0.04720696269375326,0.08961903597055267
3865,658,21,80,70,60,0.7,0.5,0.75,368,0.04604071537290708,0.0973926979467586
3866,658,21,100,70,60,0.7,0.5,0.75,373,0.048233855185909995,0.08690602382505515
3867,659,21,0,70,60,0.7,0.5,1.0,0,0.0,0.0
3868,659,21,20,70,60,0.7,0.5,1.0,375,0.0414074488242787,0.043927561892337014
3869,659,21,40,70,60,0.7,0.5,1.0,383,0.03992576025844138,0.04692603982232182
3870,659,21,60,70,60,0.7,0.5,1.0,386,0.03630696114062077,0.05473239524120185
3871,659,21,80,70,60,0.7,0.5,1.0,386,0.0362653371851025,0.050446680955487294
3872,659,21,100,70,60,0.7,0.5,1.0,388,0.03691175100177071,0.04924735190880035
3873,660,22,0,70,60,0.7,0.0,0.0,0,0.0,0.0
3874,660,22,13,70,60,0.7,0.0,0.0,2979,0.9582653061224503,0.0
3875,661,22,0,70,60,0.7,0.0,0.25,0,0.0,0.0
3876,661,22,20,70,60,0.7,0.0,0.25,2589,0.8195671419252637,0.0
3877,661,22,40,70,60,0.7,0.0,0.25,2577,0.8208970311869038,0.0
3878,661,22,60,70,60,0.7,0.0,0.25,2585,0.8208239562948464,0.0
3879,661,22,80,70,60,0.7,0.0,0.25,2564,0.8171702311061413,0.0
3880,661,22,100,70,60,0.7,0.0,0.25,2568,0.8186159840648589,0.0
3881,662,22,0,70,60,0.7,0.0,0.5,0,0.0,0.0
3882,662,22,20,70,60,0.7,0.0,0.5,1119,0.46905635541887947,0.0
3883,662,22,40,70,60,0.7,0.0,0.5,1124,0.4686038113875689,0.0
3884,662,22,60,70,60,0.7,0.0,0.5,1136,0.4708804320815083,0.0
3885,662,22,80,70,60,0.7,0.0,0.5,1128,0.46805035256111527,0.0
3886,662,22,100,70,60,0.7,0.0,0.5,1145,0.47104133662597525,0.0
3887,663,22,0,70,60,0.7,0.0,0.75,0,0.0,0.0
3888,663,22,20,70,60,0.7,0.0,0.75,581,0.24202322709905888,0.0
3889,663,22,40,70,60,0.7,0.0,0.75,581,0.24427843397633103,0.0
3890,663,22,60,70,60,0.7,0.0,0.75,576,0.24690004426428117,0.0
3891,663,22,80,70,60,0.7,0.0,0.75,586,0.24481257571521756,0.0
3892,663,22,100,70,60,0.7,0.0,0.75,580,0.2446171722113507,0.0
3893,664,22,0,70,60,0.7,0.0,1.0,0,0.0,0.0
3894,664,22,20,70,60,0.7,0.0,1.0,379,0.04133056875718387,0.0
3895,664,22,40,70,60,0.7,0.0,1.0,385,0.04386512595906019,0.0
3896,664,22,60,70,60,0.7,0.0,1.0,386,0.04646242972074714,0.0
3897,664,22,80,70,60,0.7,0.0,1.0,390,0.045077035380362715,0.0
3898,664,22,100,70,60,0.7,0.0,1.0,391,0.04313235796601796,0.0
3899,665,22,0,70,60,0.7,0.1,0.0,0,0.0,0.0
3900,665,22,20,70,60,0.7,0.1,0.0,2444,0.982590073066266,-0.09019274376417231
3901,665,22,40,70,60,0.7,0.1,0.0,2449,1.021526203073814,-0.03713151927437645
3902,665,22,60,70,60,0.7,0.1,0.0,2428,1.0342151675484863,-0.010374149659863947
3903,665,22,80,70,60,0.7,0.1,0.0,2430,1.0412666918619153,-0.001020408163265316
3904,665,22,100,70,60,0.7,0.1,0.0,2423,1.0464096749810878,0.0227891156462585
3905,666,22,0,70,60,0.7,0.1,0.25,0,0.0,0.0
3906,666,22,20,70,60,0.7,0.1,0.25,1855,0.698441075440829,-0.19820914096232112
3907,666,22,40,70,60,0.7,0.1,0.25,1907,0.708852964067411,-0.18737206069642467
3908,666,22,60,70,60,0.7,0.1,0.25,1901,0.7088826138014802,-0.1785827858540677
3909,666,22,80,70,60,0.7,0.1,0.25,1908,0.709858272329732,-0.17785174572111945
3910,666,22,100,70,60,0.7,0.1,0.25,1859,0.7031032237857077,-0.19614570714130405
3911,667,22,0,70,60,0.7,0.1,0.5,0,0.0,0.0
3912,667,22,20,70,60,0.7,0.1,0.5,956,0.423978297559511,-0.26167276271239087
3913,667,22,40,70,60,0.7,0.1,0.5,935,0.4233169434694208,-0.2584100192588452
3914,667,22,60,70,60,0.7,0.1,0.5,952,0.4241555703966008,-0.2586546376541484
3915,667,22,80,70,60,0.7,0.1,0.5,926,0.4241699153024983,-0.26467885099245186
3916,667,22,100,70,60,0.7,0.1,0.5,966,0.42831740509496585,-0.25024908365172555
3917,668,22,0,70,60,0.7,0.1,0.75,0,0.0,0.0
3918,668,22,20,70,60,0.7,0.1,0.75,563,0.22712719854557817,-0.16891502034603798
3919,668,22,40,70,60,0.7,0.1,0.75,563,0.2283619605883959,-0.1742469247973161
3920,668,22,60,70,60,0.7,0.1,0.75,552,0.22580612978321676,-0.16828114807566863
3921,668,22,80,70,60,0.7,0.1,0.75,554,0.22735731025032974,-0.16889017022334046
3922,668,22,100,70,60,0.7,0.1,0.75,556,0.23071516150853993,-0.17954339840959213
3923,669,22,0,70,60,0.7,0.1,1.0,0,0.0,0.0
3924,669,22,20,70,60,0.7,0.1,1.0,375,0.04524102893313669,0.05180163389556736
3925,669,22,40,70,60,0.7,0.1,1.0,382,0.047529483635159304,0.040563165905631644
3926,669,22,60,70,60,0.7,0.1,1.0,387,0.048603561160639464,0.02447271145901283
3927,669,22,80,70,60,0.7,0.1,1.0,389,0.045125579404771146,0.036888454011741685
3928,669,22,100,70,60,0.7,0.1,1.0,391,0.04317812360865255,0.04830708539123414
3929,670,22,0,70,60,0.7,0.2,0.0,0,0.0,0.0
3930,670,22,20,70,60,0.7,0.2,0.0,1934,0.9075361394557968,0.04768990929705218
3931,670,22,40,70,60,0.7,0.2,0.0,1937,0.9281037414966125,0.06387471655328794
3932,670,22,60,70,60,0.7,0.2,0.0,1927,0.9337443310657719,0.07524092970521548
3933,670,22,80,70,60,0.7,0.2,0.0,1948,0.9350871598639579,0.09900793650793642
3934,670,22,100,70,60,0.7,0.2,0.0,1924,0.9296095521542082,0.07725340136054429
3935,671,22,0,70,60,0.7,0.2,0.25,0,0.0,0.0
3936,671,22,20,70,60,0.7,0.2,0.25,1341,0.5931498962313223,-0.11768197861336323
3937,671,22,40,70,60,0.7,0.2,0.25,1334,0.5945646544862231,-0.12521001265803125
3938,671,22,60,70,60,0.7,0.2,0.25,1326,0.5929714437144721,-0.13507788960332978
3939,671,22,80,70,60,0.7,0.2,0.25,1299,0.5879729531652843,-0.12837481168266396
3940,671,22,100,70,60,0.7,0.2,0.25,1274,0.5813178160819119,-0.1437945069580344
3941,672,22,0,70,60,0.7,0.2,0.5,0,0.0,0.0
3942,672,22,20,70,60,0.7,0.2,0.5,762,0.3625193656229616,-0.17010103128009213
3943,672,22,40,70,60,0.7,0.2,0.5,739,0.3604183654055232,-0.1726540901748827
3944,672,22,60,70,60,0.7,0.2,0.5,783,0.3678882297782124,-0.1748946781909111
3945,672,22,80,70,60,0.7,0.2,0.5,790,0.3623602665952226,-0.17865112369148567
3946,672,22,100,70,60,0.7,0.2,0.5,771,0.3648329751421116,-0.1762979335569844
3947,673,22,0,70,60,0.7,0.2,0.75,0,0.0,0.0
3948,673,22,20,70,60,0.7,0.2,0.75,513,0.20048920038905982,-0.12393872503339223
3949,673,22,40,70,60,0.7,0.2,0.75,510,0.20227878537259625,-0.11880256383375266
3950,673,22,60,70,60,0.7,0.2,0.75,512,0.20436750613487378,-0.12277455502749032
3951,673,22,80,70,60,0.7,0.2,0.75,513,0.2029087141420491,-0.1196212588916846
3952,673,22,100,70,60,0.7,0.2,0.75,504,0.19902731426474748,-0.11339358517379552
3953,674,22,0,70,60,0.7,0.2,1.0,0,0.0,0.0
3954,674,22,20,70,60,0.7,0.2,1.0,374,0.045847893952101926,0.03282778864970651
3955,674,22,40,70,60,0.7,0.2,1.0,380,0.04753653744602923,0.037818780480228645
3956,674,22,60,70,60,0.7,0.2,1.0,384,0.04517169881651333,0.04650156866399535
3957,674,22,80,70,60,0.7,0.2,1.0,385,0.04824767806666103,0.041660454135992356
3958,674,22,100,70,60,0.7,0.2,1.0,387,0.043335313577486365,0.04060898331935529
3959,675,22,0,70,60,0.7,0.30000000000000004,0.0,0,0.0,0.0
3960,675,22,20,70,60,0.7,0.30000000000000004,0.0,1380,0.7267452218982926,0.06784769463340894
3961,675,22,40,70,60,0.7,0.30000000000000004,0.0,1544,0.78760932944608,0.14594671201814066
3962,675,22,60,70,60,0.7,0.30000000000000004,0.0,1706,0.8261337868480878,0.26449357520786054
3963,675,22,80,70,60,0.7,0.30000000000000004,0.0,1958,0.8956470683511684,0.4258975812547227
3964,675,22,100,70,60,0.7,0.30000000000000004,0.0,2198,0.9581835114998601,0.5927154195011309
3965,676,22,0,70,60,0.7,0.30000000000000004,0.25,0,0.0,0.0
3966,676,22,20,70,60,0.7,0.30000000000000004,0.25,766,0.42409552209663975,-0.07807115806748877
3967,676,22,40,70,60,0.7,0.30000000000000004,0.25,875,0.4578472860115996,-0.052492195508340306
3968,676,22,60,70,60,0.7,0.30000000000000004,0.25,877,0.4566621764491835,-0.05499856335228169
3969,676,22,80,70,60,0.7,0.30000000000000004,0.25,886,0.4604765177434308,-0.04689402587519025
3970,676,22,100,70,60,0.7,0.30000000000000004,0.25,887,0.45954322368216677,-0.05308840431149634
3971,677,22,0,70,60,0.7,0.30000000000000004,0.5,0,0.0,0.0
3972,677,22,20,70,60,0.7,0.30000000000000004,0.5,591,0.3014112151709999,-0.10066254051087715
3973,677,22,40,70,60,0.7,0.30000000000000004,0.5,631,0.31495905276657277,-0.09979770446991577
3974,677,22,60,70,60,0.7,0.30000000000000004,0.5,640,0.3146302878620455,-0.09413621232358999
3975,677,22,80,70,60,0.7,0.30000000000000004,0.5,672,0.31892949776127005,-0.09511086778699311
3976,677,22,100,70,60,0.7,0.30000000000000004,0.5,629,0.3090028167170323,-0.09462946137359061
3977,678,22,0,70,60,0.7,0.30000000000000004,0.75,0,0.0,0.0
3978,678,22,20,70,60,0.7,0.30000000000000004,0.75,459,0.1790440523893837,-0.08010611778958156
3979,678,22,40,70,60,0.7,0.30000000000000004,0.75,450,0.1757589826537267,-0.07296458728087883
3980,678,22,60,70,60,0.7,0.30000000000000004,0.75,460,0.17568468189624206,-0.07374345095724744
